1.801280867786988082e+01 1.839999999999999858e+01 2.800000000000000000e+02 1.470000000000000000e+02 1.230000000000000000e+02
1.859177465533747409e+01 1.554948425719133986e+01 2.800000000000000000e+02 1.470000000000000000e+02 1.230000000000000000e+02
1.859177465533747409e+01 1.839999999999999858e+01 2.366225865224769223e+02 1.470000000000000000e+02 1.230000000000000000e+02
1.859177465533747409e+01 1.839999999999999858e+01 2.800000000000000000e+02 1.242268579243003899e+02 1.230000000000000000e+02
1.859177465533747409e+01 1.839999999999999858e+01 2.800000000000000000e+02 1.470000000000000000e+02 1.039449219366595116e+02
1.859177465533747409e+01 1.839999999999999858e+01 2.800000000000000000e+02 1.470000000000000000e+02 1.230000000000000000e+02
1.859177465533747409e+01 1.839999999999999858e+01 2.800000000000000000e+02 1.470000000000000000e+02 1.420550780633404884e+02
1.859177465533747409e+01 1.839999999999999858e+01 2.800000000000000000e+02 1.697731420756996101e+02 1.230000000000000000e+02
1.859177465533747409e+01 1.839999999999999858e+01 3.233774134775230777e+02 1.470000000000000000e+02 1.230000000000000000e+02
1.859177465533747409e+01 2.125051574280865907e+01 2.800000000000000000e+02 1.470000000000000000e+02 1.230000000000000000e+02
1.963073503553499322e+01 1.839999999999999858e+01 2.800000000000000000e+02 1.470000000000000000e+02 1.230000000000000000e+02
2.200000000000000000e+01 1.506525816694571596e+01 2.800000000000000000e+02 1.470000000000000000e+02 1.230000000000000000e+02
2.200000000000000000e+01 1.554948425719133986e+01 2.366225865224769223e+02 1.470000000000000000e+02 1.230000000000000000e+02
2.200000000000000000e+01 1.554948425719133986e+01 2.800000000000000000e+02 1.242268579243003899e+02 1.230000000000000000e+02
2.200000000000000000e+01 1.554948425719133986e+01 2.800000000000000000e+02 1.470000000000000000e+02 1.039449219366595116e+02
2.200000000000000000e+01 1.554948425719133986e+01 2.800000000000000000e+02 1.470000000000000000e+02 1.230000000000000000e+02
2.200000000000000000e+01 1.554948425719133986e+01 2.800000000000000000e+02 1.470000000000000000e+02 1.420550780633404884e+02
2.200000000000000000e+01 1.554948425719133986e+01 2.800000000000000000e+02 1.697731420756996101e+02 1.230000000000000000e+02
2.200000000000000000e+01 1.554948425719133986e+01 3.233774134775230777e+02 1.470000000000000000e+02 1.230000000000000000e+02
2.200000000000000000e+01 1.641843293881108323e+01 2.800000000000000000e+02 1.470000000000000000e+02 1.230000000000000000e+02
2.200000000000000000e+01 1.839999999999999858e+01 2.292539286274348171e+02 1.470000000000000000e+02 1.230000000000000000e+02
2.200000000000000000e+01 1.839999999999999858e+01 2.366225865224769223e+02 1.242268579243003899e+02 1.230000000000000000e+02
2.200000000000000000e+01 1.839999999999999858e+01 2.366225865224769223e+02 1.470000000000000000e+02 1.039449219366595116e+02
2.200000000000000000e+01 1.839999999999999858e+01 2.366225865224769223e+02 1.470000000000000000e+02 1.230000000000000000e+02
2.200000000000000000e+01 1.839999999999999858e+01 2.366225865224769223e+02 1.470000000000000000e+02 1.420550780633404884e+02
2.200000000000000000e+01 1.839999999999999858e+01 2.366225865224769223e+02 1.697731420756996101e+02 1.230000000000000000e+02
2.200000000000000000e+01 1.839999999999999858e+01 2.498457186340817486e+02 1.470000000000000000e+02 1.230000000000000000e+02
2.200000000000000000e+01 1.839999999999999858e+01 2.800000000000000000e+02 1.203583125294032925e+02 1.230000000000000000e+02
2.200000000000000000e+01 1.839999999999999858e+01 2.800000000000000000e+02 1.242268579243003899e+02 1.039449219366595116e+02
2.200000000000000000e+01 1.839999999999999858e+01 2.800000000000000000e+02 1.242268579243003899e+02 1.230000000000000000e+02
2.200000000000000000e+01 1.839999999999999858e+01 2.800000000000000000e+02 1.242268579243003899e+02 1.420550780633404884e+02
2.200000000000000000e+01 1.839999999999999858e+01 2.800000000000000000e+02 1.311690022828929045e+02 1.230000000000000000e+02
2.200000000000000000e+01 1.839999999999999858e+01 2.800000000000000000e+02 1.470000000000000000e+02 1.007079757899088719e+02
2.200000000000000000e+01 1.839999999999999858e+01 2.800000000000000000e+02 1.470000000000000000e+02 1.039449219366595116e+02
2.200000000000000000e+01 1.839999999999999858e+01 2.800000000000000000e+02 1.470000000000000000e+02 1.097536549714001950e+02
2.200000000000000000e+01 1.839999999999999858e+01 2.800000000000000000e+02 1.470000000000000000e+02 1.230000000000000000e+02
2.200000000000000000e+01 1.839999999999999858e+01 2.800000000000000000e+02 1.470000000000000000e+02 1.362463450285997908e+02
2.200000000000000000e+01 1.839999999999999858e+01 2.800000000000000000e+02 1.470000000000000000e+02 1.420550780633404884e+02
2.200000000000000000e+01 1.839999999999999858e+01 2.800000000000000000e+02 1.470000000000000000e+02 1.452920242100911139e+02
2.200000000000000000e+01 1.839999999999999858e+01 2.800000000000000000e+02 1.628309977171070670e+02 1.230000000000000000e+02
2.200000000000000000e+01 1.839999999999999858e+01 2.800000000000000000e+02 1.697731420756996101e+02 1.039449219366595116e+02
2.200000000000000000e+01 1.839999999999999858e+01 2.800000000000000000e+02 1.697731420756996101e+02 1.230000000000000000e+02
2.200000000000000000e+01 1.839999999999999858e+01 2.800000000000000000e+02 1.697731420756996101e+02 1.420550780633404884e+02
2.200000000000000000e+01 1.839999999999999858e+01 2.800000000000000000e+02 1.736416874705967075e+02 1.230000000000000000e+02
2.200000000000000000e+01 1.839999999999999858e+01 3.101542813659182229e+02 1.470000000000000000e+02 1.230000000000000000e+02
2.200000000000000000e+01 1.839999999999999858e+01 3.233774134775230777e+02 1.242268579243003899e+02 1.230000000000000000e+02
2.200000000000000000e+01 1.839999999999999858e+01 3.233774134775230777e+02 1.470000000000000000e+02 1.039449219366595116e+02
2.200000000000000000e+01 1.839999999999999858e+01 3.233774134775230777e+02 1.470000000000000000e+02 1.230000000000000000e+02
2.200000000000000000e+01 1.839999999999999858e+01 3.233774134775230777e+02 1.470000000000000000e+02 1.420550780633404884e+02
2.200000000000000000e+01 1.839999999999999858e+01 3.233774134775230777e+02 1.697731420756996101e+02 1.230000000000000000e+02
2.200000000000000000e+01 1.839999999999999858e+01 3.307460713725651544e+02 1.470000000000000000e+02 1.230000000000000000e+02
2.200000000000000000e+01 2.038156706118891037e+01 2.800000000000000000e+02 1.470000000000000000e+02 1.230000000000000000e+02
