   1.3719861e+00  -9.2545389e-01   5.8523816e-01
   8.8072656e-01   3.0217233e-01  -2.3583392e-01
  -9.5158602e-01  -3.3083051e-01   1.1537442e-01
   1.8272836e+00   3.1754455e-01  -1.9996048e+00
  -1.7518283e+00  -1.2527742e+00   3.4078439e-01
   1.0481348e+00  -7.0952266e-01   1.2562712e+00
   4.4192217e-01   3.0289526e-01  -1.0917891e+00
  -2.6337173e-01   2.4601957e-01  -9.7015599e-02
  -1.8454085e+00  -7.3275118e-01   1.4341536e-01
  -8.1706973e-02   5.8547603e-01  -7.3322151e-02
  -7.7804159e-01  -9.3207896e-01  -1.1639037e+00
  -1.7248492e+00   2.3151183e-01   2.3371450e-02
  -1.1719088e+00   4.2237421e-01  -1.2058732e+00
  -1.4323315e+00   1.5978398e+00  -1.5439021e+00
  -1.5634570e+00   1.6500403e-01   3.6377736e+00
   8.5089957e-01  -1.8072081e-01  -2.2270917e+00
  -1.1708015e-01  -1.0989516e+00   1.6182243e-01
   1.0672868e+00   5.1594063e-01   5.1915530e-01
  -4.9643399e-01  -3.5097564e-01   1.7989700e+00
  -1.5638322e+00  -8.0665680e-01  -8.4522598e-01
  -2.8923991e-01   1.1561936e+00  -1.2643002e+00
  -5.7748035e-01   1.1890915e+00  -1.5193851e-01
  -9.9788369e-02   8.5860938e-01  -6.2509786e-01
   1.1959075e+00   9.4167114e-01  -3.6481293e-01
   2.3306282e+00  -3.9297143e-01  -1.8995081e-01
  -8.0999809e-01   8.9537616e-01  -2.7870132e+00
  -1.2723466e-01  -1.7203651e+00  -7.6900222e-01
  -4.8397844e-01  -1.0961082e+00   1.0418549e+00
   1.0147000e-01  -6.7817424e-01  -4.8354208e-01
   1.7663867e+00   1.2251325e+00  -8.6240797e-01
  -6.0213549e-01   7.0843774e-01  -1.0435263e-01
  -1.8827357e+00  -2.4686523e-01   9.6697605e-02
  -3.9012483e-01   4.5467256e-01  -1.5280733e+00
  -6.4757628e-01  -1.4009161e+00   8.5603550e-01
  -3.8589679e-01   1.4595477e+00  -1.1953605e+00
   2.1553786e+00   2.7349737e+00  -2.4873642e-01
   1.4135707e+00   6.4928468e-01  -5.3039928e-01
   2.0595831e-01   6.6378220e-01   5.9542275e-01
   1.0769078e+00   3.7832014e-01  -6.1758576e-01
  -1.1286852e-01  -1.0629814e-01  -4.2159568e-01
  -3.4537174e-01  -4.9225402e-01  -7.6942064e-01
   6.0137569e-01  -7.0740240e-02  -1.9158525e+00
  -9.6766372e-01   2.0184035e-01  -6.4578376e-01
   2.1680851e-01  -6.7189703e-02  -1.4081295e+00
  -1.1269689e+00   1.1084977e+00  -4.4947991e-01
  -5.3860784e-01   1.5421983e+00  -1.2410802e+00
   5.1469368e-01   1.6200250e+00   1.1377642e+00
  -1.2458921e+00  -3.2525271e-02  -5.2564522e-01
   6.6199868e-01   7.4897263e-02   3.8659958e-01
  -1.0510277e+00  -1.0317011e-01   1.9786184e+00
  -9.0916377e-01  -3.6392566e-01  -7.0672183e-01
  -1.0861522e+00  -8.1866842e-01   1.1465624e+00
  -7.8711802e-01   7.1770451e-02  -8.5409652e-01
